sample_id,sample_date,k_daily_mean,no3_daily_mean
PRM,1997-08-12T00:00:00Z,0.93,70.44
PRM,1997-08-19T00:00:00Z,0.88,46.13
PRM,1997-08-26T00:00:00Z,0.41,81.62
PRM,1997-09-02T00:00:00Z,0.59,7.65
PRM,1997-09-09T00:00:00Z,0.36,85.64
PRM,1997-09-16T00:00:00Z,0.66,53.2
PRM,1997-09-23T00:00:00Z,0.7,2.5
PRM,1997-09-30T00:00:00Z,0.7,103.02
PRM,1997-10-07T00:00:00Z,0.58,6.48
PRM,1997-10-14T00:00:00Z,0.64,81.15
PRM,1997-10-21T00:00:00Z,0.86,42.83
PRM,1997-10-28T00:00:00Z,1.28,8.38
PRM,1997-11-04T00:00:00Z,0.83,11.34
PRM,1997-11-10T00:00:00Z,0.64,147
PRM,1997-11-11T00:00:00Z,0.76,8.42
PRM,1997-11-18T00:00:00Z,0.82,18.19
PRM,1997-11-25T00:00:00Z,NA,NA
PRM,1997-12-02T00:00:00Z,0.56,89
PRM,1997-12-09T00:00:00Z,0.68,2.5
PRM,1997-12-16T00:00:00Z,0.73,119
PRM,1997-12-23T00:00:00Z,0.75,NA
PRM,1997-12-30T00:00:00Z,0.83,35
PRM,1998-01-07T00:00:00Z,0.61,103
PRM,1998-01-13T00:00:00Z,0.6,146
PRM,1998-01-20T00:00:00Z,0.68,2.5
PRM,1998-01-27T00:00:00Z,NA,NA
PRM,1998-02-03T00:00:00Z,0.65,33.22
PRM,1998-02-10T00:00:00Z,0.32,35
PRM,1998-02-17T00:00:00Z,0.94,23
PRM,1998-02-24T00:00:00Z,0.69,60
PRM,1998-03-03T00:00:00Z,1.39,15
PRM,1998-03-10T00:00:00Z,0.82,64
PRM,1998-03-17T00:00:00Z,0.77,2.5
PRM,1998-03-24T00:00:00Z,0.68,11
PRM,1998-03-31T00:00:00Z,0.89,99
PRM,1998-04-07T00:00:00Z,0.74,14
PRM,1998-04-14T00:00:00Z,0.62,28.09
PRM,1998-04-21T00:00:00Z,0.62,16
PRM,1998-04-28T00:00:00Z,0.12,2.5
PRM,1998-05-05T00:00:00Z,0.69,79.88
PRM,1998-05-12T00:00:00Z,0.21,7
PRM,1998-05-19T00:00:00Z,0.68,102
PRM,1998-05-26T00:00:00Z,0.73,192.99
PRM,1998-06-02T00:00:00Z,0.89,51
PRM,1998-06-09T00:00:00Z,1.86,2.5
PRM,1998-06-16T00:00:00Z,0.6,79
PRM,1998-06-22T00:00:00Z,NA,74
PRM,1998-06-23T00:00:00Z,0.58,9
PRM,1998-06-30T00:00:00Z,0.79,2.5
PRM,1998-07-07T00:00:00Z,0.9450000000000001,53
PRM,1998-07-11T00:00:00Z,NA,8
PRM,1998-07-14T00:00:00Z,0.86,98
PRM,1998-07-21T00:00:00Z,0.65,7
PRM,1998-07-28T00:00:00Z,0.64,93
PRM,1998-08-04T00:00:00Z,0.67,68
PRM,1998-08-11T00:00:00Z,0.7,76
PRM,1998-08-18T00:00:00Z,0.58,103
PRM,1998-08-25T00:00:00Z,0.53,244
PRM,1998-09-01T00:00:00Z,0.12,30
PRM,1998-09-08T00:00:00Z,0.28,14
PRM,1998-09-15T00:00:00Z,0.75,108
PRM,1998-09-26T00:00:00Z,1.05,24
PRM,1998-09-29T00:00:00Z,1.06,45
PRM,1998-10-01T00:00:00Z,1.11,25
PRM,1998-10-06T00:00:00Z,NA,NA
PRM,1998-10-09T00:00:00Z,1.35,156
PRM,1998-10-13T00:00:00Z,1.39,91
PRM,1998-10-16T00:00:00Z,1.45,160.7
PRM,1998-10-20T00:00:00Z,1.84,349.57
PRM,1998-10-27T00:00:00Z,1.46,400.24
PRM,1998-11-03T00:00:00Z,1.41,557.67
PRM,1998-11-10T00:00:00Z,1.11,537.82
PRM,1998-11-17T00:00:00Z,1.24,289.95
PRM,1998-11-24T00:00:00Z,1.07,444.94
PRM,1998-12-01T00:00:00Z,1.19,458
PRM,1998-12-08T00:00:00Z,0.98,246
PRM,1998-12-15T00:00:00Z,0.89,263
PRM,1998-12-29T00:00:00Z,1.15,598.02
PRM,1999-01-05T00:00:00Z,1.04,176.83
PRM,1999-01-12T00:00:00Z,1.02,NA
PRM,1999-01-19T00:00:00Z,1.07,233.81
PRM,1999-01-26T00:00:00Z,0.86,243.86
PRM,1999-02-02T00:00:00Z,1.04,333.56
PRM,1999-02-09T00:00:00Z,1.47,155.53
PRM,1999-02-16T00:00:00Z,1.34,92.09
PRM,1999-02-23T00:00:00Z,0.94,96.77
PRM,1999-03-02T00:00:00Z,0.93,147.19
PRM,1999-03-09T00:00:00Z,0.84,120.27
PRM,1999-03-16T00:00:00Z,0.91,156.24
PRM,1999-03-23T00:00:00Z,0.99,146.2
PRM,1999-03-30T00:00:00Z,0.97,151.6
PRM,1999-04-06T00:00:00Z,0.97,141.92
PRM,1999-04-13T00:00:00Z,0.84,101.98
PRM,1999-04-20T00:00:00Z,1.37,74
PRM,1999-04-27T00:00:00Z,1.09,146
PRM,1999-05-04T00:00:00Z,0.97,83
PRM,1999-05-11T00:00:00Z,1.07,178
PRM,1999-05-18T00:00:00Z,1.07,65
PRM,1999-05-25T00:00:00Z,0.93,113
PRM,1999-06-01T00:00:00Z,1.13,71
PRM,1999-06-08T00:00:00Z,1.02,2.5
PRM,1999-06-15T00:00:00Z,0.95,2.5
PRM,1999-06-22T00:00:00Z,1.16,142
PRM,1999-06-29T00:00:00Z,1.14,97
PRM,1999-07-06T00:00:00Z,1.13,74
PRM,1999-07-13T00:00:00Z,0.73,216
PRM,1999-07-20T00:00:00Z,0.77,116.5
PRM,1999-07-27T00:00:00Z,0.82,140
PRM,1999-08-10T00:00:00Z,0.91,105
PRM,1999-08-17T00:00:00Z,0.8,92
PRM,1999-08-24T00:00:00Z,0.72,200
PRM,1999-08-31T00:00:00Z,0.75,107.5
PRM,1999-09-07T00:00:00Z,0.78,125
PRM,1999-09-14T00:00:00Z,0.7,136
PRM,1999-09-21T00:00:00Z,0.68,156
PRM,1999-09-28T00:00:00Z,0.66,134
PRM,1999-10-05T00:00:00Z,0.69,103
PRM,1999-10-12T00:00:00Z,0.74,113
PRM,1999-10-19T00:00:00Z,0.8,113
PRM,1999-10-26T00:00:00Z,NA,NA
PRM,1999-11-02T00:00:00Z,0.74,197
PRM,1999-11-09T00:00:00Z,0.57,126
PRM,1999-11-16T00:00:00Z,NA,NA
PRM,1999-11-23T00:00:00Z,NA,NA
PRM,1999-11-30T00:00:00Z,0.64,210
PRM,1999-12-07T00:00:00Z,0.47,150
PRM,1999-12-14T00:00:00Z,0.69,150
PRM,1999-12-21T00:00:00Z,0.54,130
PRM,1999-12-28T00:00:00Z,0.62,134
PRM,2000-01-04T00:00:00Z,0.52,162
PRM,2000-01-11T00:00:00Z,0.58,148
PRM,2000-01-18T00:00:00Z,NA,NA
PRM,2000-01-25T00:00:00Z,0.58,103
PRM,2000-02-01T00:00:00Z,0.6,98
PRM,2000-02-08T00:00:00Z,0.54,102
PRM,2000-02-15T00:00:00Z,0.7,36
PRM,2000-02-22T00:00:00Z,0.55,128
PRM,2000-02-29T00:00:00Z,0.53,88
PRM,2000-03-07T00:00:00Z,0.68,65
PRM,2000-03-14T00:00:00Z,0.68,60
PRM,2000-03-21T00:00:00Z,0.4,58
PRM,2000-03-28T00:00:00Z,0.54,68
PRM,2000-04-04T00:00:00Z,0.9,70
PRM,2000-04-11T00:00:00Z,0.67,52
PRM,2000-04-18T00:00:00Z,0.55,55
PRM,2000-04-25T00:00:00Z,0.68,43
PRM,2000-05-02T00:00:00Z,0.69,44
PRM,2000-05-09T00:00:00Z,0.66,43.28
PRM,2000-05-16T00:00:00Z,0.6,74
PRM,2000-05-23T00:00:00Z,0.79,53
PRM,2000-05-30T00:00:00Z,0.69,100.96
PRM,2000-06-06T00:00:00Z,0.64,36
PRM,2000-06-13T00:00:00Z,0.45,70
PRM,2000-06-20T00:00:00Z,0.7,55
PRM,2000-06-27T00:00:00Z,0.78,69
PRM,2000-07-05T00:00:00Z,0.62,74
PRM,2000-07-11T00:00:00Z,0.7,61.94
PRM,2000-07-18T00:00:00Z,0.645,68
PRM,2000-07-25T00:00:00Z,0.78,65
PRM,2000-08-01T00:00:00Z,0.7,66.62
PRM,2000-08-08T00:00:00Z,0.7,71
PRM,2000-08-15T00:00:00Z,0.66,45.37
PRM,2000-08-22T00:00:00Z,0.74,90
PRM,2000-08-29T00:00:00Z,0.52,75
PRM,2000-09-05T00:00:00Z,1.15,86
PRM,2000-09-12T00:00:00Z,0.7,68
PRM,2000-09-19T00:00:00Z,0.66,93
PRM,2000-09-26T00:00:00Z,0.79,73
PRM,2000-10-03T00:00:00Z,0.64,109
PRM,2000-10-10T00:00:00Z,0.64,67
PRM,2000-10-17T00:00:00Z,0.69,99
PRM,2000-10-24T00:00:00Z,1.03,115
PRM,2000-10-31T00:00:00Z,0.71,69
PRM,2000-11-07T00:00:00Z,0.68,100
PRM,2000-11-14T00:00:00Z,0.65,95
PRM,2000-11-21T00:00:00Z,0.59,83
PRM,2000-11-28T00:00:00Z,0.63,103
PRM,2000-12-05T00:00:00Z,0.74,103
PRM,2000-12-12T00:00:00Z,0.87,128
PRM,2000-12-19T00:00:00Z,0.68,107
PRM,2000-12-26T00:00:00Z,0.71,109
PRM,2001-01-02T00:00:00Z,NA,NA
PRM,2001-01-09T00:00:00Z,0.83,76
PRM,2001-01-16T00:00:00Z,0.66,112
PRM,2001-01-23T00:00:00Z,0.69,69
PRM,2001-01-30T00:00:00Z,0.59,136
PRM,2001-02-06T00:00:00Z,0.85,79
PRM,2001-02-13T00:00:00Z,0.62,80
PRM,2001-02-20T00:00:00Z,0.93,97
PRM,2001-02-27T00:00:00Z,0.65,54
PRM,2001-03-06T00:00:00Z,0.69,45
PRM,2001-03-13T00:00:00Z,0.74,41
PRM,2001-03-20T00:00:00Z,0.77,53
PRM,2001-03-27T00:00:00Z,0.77,45
PRM,2001-04-03T00:00:00Z,0.81,38
PRM,2001-04-10T00:00:00Z,0.65,51
PRM,2001-04-17T00:00:00Z,0.63,62
PRM,2001-04-24T00:00:00Z,0.57,49
PRM,2001-05-01T00:00:00Z,0.61,63
PRM,2001-05-08T00:00:00Z,0.8,37
PRM,2001-05-15T00:00:00Z,0.83,27
PRM,2001-05-22T00:00:00Z,0.61,10
PRM,2001-05-29T00:00:00Z,0.79,70.5
PRM,2001-06-05T00:00:00Z,0.76,56
PRM,2001-06-12T00:00:00Z,0.74,49
PRM,2001-06-19T00:00:00Z,0.83,62
PRM,2001-06-26T00:00:00Z,0.85,66
PRM,2001-07-03T00:00:00Z,0.76,47
PRM,2001-07-10T00:00:00Z,0.78,54
PRM,2001-07-17T00:00:00Z,0.76,28
PRM,2001-07-24T00:00:00Z,0.78,69
PRM,2001-07-29T00:00:00Z,0.74,61
PRM,2001-07-31T00:00:00Z,0.67,45
PRM,2001-08-07T00:00:00Z,0.66,40
PRM,2001-08-14T00:00:00Z,0.68,54
PRM,2001-08-21T00:00:00Z,0.77,54
PRM,2001-08-28T00:00:00Z,0.74,91
PRM,2001-09-04T00:00:00Z,0.79,50
PRM,2001-09-11T00:00:00Z,0.82,36
PRM,2001-09-18T00:00:00Z,0.78,40
PRM,2001-09-25T00:00:00Z,0.73,59
PRM,2001-10-02T00:00:00Z,0.82,57
PRM,2001-10-09T00:00:00Z,0.73,44
PRM,2001-10-16T00:00:00Z,0.61,70
PRM,2001-10-23T00:00:00Z,0.64,87
PRM,2001-10-30T00:00:00Z,0.66,80
PRM,2001-11-06T00:00:00Z,0.93,116
PRM,2001-11-09T00:00:00Z,0.45,106
PRM,2001-11-13T00:00:00Z,0.53,142
PRM,2001-11-20T00:00:00Z,0.71,75
PRM,2001-11-27T00:00:00Z,0.73,66
PRM,2001-12-04T00:00:00Z,0.72,78
PRM,2001-12-11T00:00:00Z,0.73,90
PRM,2001-12-18T00:00:00Z,0.66,128
PRM,2001-12-26T00:00:00Z,0.92,180
PRM,2002-01-02T00:00:00Z,0.74,165
PRM,2002-01-08T00:00:00Z,0.66,112
PRM,2002-01-15T00:00:00Z,0.69,100
PRM,2002-01-22T00:00:00Z,0.64,78
PRM,2002-01-29T00:00:00Z,0.62,141
PRM,2002-02-05T00:00:00Z,0.61,105
PRM,2002-02-12T00:00:00Z,0.8,109
PRM,2002-02-19T00:00:00Z,0.72,84
PRM,2002-02-26T00:00:00Z,0.65,89
PRM,2002-03-05T00:00:00Z,0.85,84
PRM,2002-03-12T00:00:00Z,0.76,81
PRM,2002-03-19T00:00:00Z,0.74,67
PRM,2002-03-26T00:00:00Z,0.83,63
PRM,2002-04-02T00:00:00Z,0.8,63
PRM,2002-04-09T00:00:00Z,0.62,54
PRM,2002-04-16T00:00:00Z,0.53,65
PRM,2002-04-23T00:00:00Z,0.74,NA
PRM,2002-04-30T00:00:00Z,0.59,69
PRM,2002-05-07T00:00:00Z,0.68,38
PRM,2002-05-14T00:00:00Z,0.65,48
PRM,2002-05-21T00:00:00Z,0.63,44
PRM,2002-05-28T00:00:00Z,0.57,62
PRM,2002-06-04T00:00:00Z,0.64,48
PRM,2002-06-11T00:00:00Z,0.64,46
PRM,2002-06-18T00:00:00Z,0.68,51
PRM,2002-06-25T00:00:00Z,0.67,61
PRM,2002-07-02T00:00:00Z,0.68,49
PRM,2002-07-09T00:00:00Z,0.68,58
PRM,2002-07-16T00:00:00Z,0.77,65
PRM,2002-07-23T00:00:00Z,0.67,60
PRM,2002-07-30T00:00:00Z,0.68,69
PRM,2002-08-06T00:00:00Z,0.77,68.27
PRM,2002-08-13T00:00:00Z,0.83,72.43
PRM,2002-08-20T00:00:00Z,0.73,70
PRM,2002-08-27T00:00:00Z,0.7,56
PRM,2002-09-03T00:00:00Z,0.58,68
PRM,2002-09-10T00:00:00Z,0.63,69
PRM,2002-09-17T00:00:00Z,0.6,85
PRM,2002-09-24T00:00:00Z,0.6,78
PRM,2002-10-01T00:00:00Z,0.71,76
PRM,2002-10-08T00:00:00Z,0.63,92
PRM,2002-10-15T00:00:00Z,0.61,80
PRM,2002-10-22T00:00:00Z,0.69,70.5
PRM,2002-10-29T00:00:00Z,0.57,81
PRM,2002-11-05T00:00:00Z,0.61,76
PRM,2002-11-12T00:00:00Z,0.59,84
PRM,2002-11-19T00:00:00Z,0.66,71
PRM,2002-11-26T00:00:00Z,0.66,86
PRM,2002-12-03T00:00:00Z,0.6,96
PRM,2002-12-10T00:00:00Z,0.64,82
PRM,2002-12-17T00:00:00Z,0.7,80
PRM,2002-12-24T00:00:00Z,0.65,106
PRM,2002-12-31T00:00:00Z,0.64,105
PRM,2003-01-07T00:00:00Z,0.68,99
PRM,2003-01-14T00:00:00Z,0.46,85
PRM,2003-01-21T00:00:00Z,0.43,84
PRM,2003-01-28T00:00:00Z,NA,87
PRM,2003-02-04T00:00:00Z,0.64,93
PRM,2003-02-11T00:00:00Z,0.47,77
PRM,2003-02-18T00:00:00Z,0.58,68
PRM,2003-02-25T00:00:00Z,0.62,55
PRM,2003-03-04T00:00:00Z,0.65,51
PRM,2003-03-11T00:00:00Z,0.71,44
PRM,2003-03-18T00:00:00Z,0.67,46
PRM,2003-03-25T00:00:00Z,0.58,57
PRM,2003-04-01T00:00:00Z,0.78,74
PRM,2003-04-08T00:00:00Z,0.75,48
PRM,2003-04-15T00:00:00Z,0.47,33
PRM,2003-04-22T00:00:00Z,0.62,83
PRM,2003-04-29T00:00:00Z,0.36,52
PRM,2003-05-06T00:00:00Z,0.71,27
PRM,2003-05-13T00:00:00Z,0.73,31
PRM,2003-05-20T00:00:00Z,0.39,42
PRM,2003-05-27T00:00:00Z,0.82,75
PRM,2003-06-03T00:00:00Z,0.61,50
PRM,2003-06-10T00:00:00Z,0.67,60
PRM,2003-06-17T00:00:00Z,0.65,43
PRM,2003-06-24T00:00:00Z,0.76,68.04
PRM,2003-07-01T00:00:00Z,0.78,20.69
PRM,2003-07-08T00:00:00Z,0.65,47
PRM,2003-07-15T00:00:00Z,0.76,74
PRM,2003-07-22T00:00:00Z,0.7,74
PRM,2003-07-29T00:00:00Z,0.86,49
PRM,2003-08-05T00:00:00Z,0.81,73
PRM,2003-08-12T00:00:00Z,0.71,46
PRM,2003-08-19T00:00:00Z,0.59,56
PRM,2003-08-26T00:00:00Z,1.13,161
PRM,2003-09-02T00:00:00Z,0.68,73
PRM,2003-09-09T00:00:00Z,0.51,84
PRM,2003-09-16T00:00:00Z,0.62,74
PRM,2003-09-23T00:00:00Z,0.71,92
PRM,2003-09-30T00:00:00Z,0.68,79
PRM,2003-10-07T00:00:00Z,0.74,116
PRM,2003-10-14T00:00:00Z,0.71,99
PRM,2003-10-21T00:00:00Z,0.7,101
PRM,2003-10-28T00:00:00Z,0.73,110
PRM,2003-11-04T00:00:00Z,0.69,71
PRM,2003-11-12T00:00:00Z,0.58,99
PRM,2003-11-18T00:00:00Z,0.62,55
PRM,2003-11-25T00:00:00Z,0.5,130
PRM,2003-12-02T00:00:00Z,0.69,88
PRM,2003-12-09T00:00:00Z,0.55,132
PRM,2003-12-16T00:00:00Z,0.7,100
PRM,2003-12-23T00:00:00Z,0.71,97
PRM,2003-12-30T00:00:00Z,0.52,80
PRM,2004-01-07T00:00:00Z,0.45,101.5
PRM,2004-01-13T00:00:00Z,0.72,75
PRM,2004-01-20T00:00:00Z,0.82,129
PRM,2004-01-27T00:00:00Z,0.81,2.5
PRM,2004-02-03T00:00:00Z,0.74,107
PRM,2004-02-10T00:00:00Z,0.65,83
PRM,2004-02-17T00:00:00Z,0.61,77
PRM,2004-02-24T00:00:00Z,0.7,80
PRM,2004-03-02T00:00:00Z,0.55,63
PRM,2004-03-09T00:00:00Z,0.65,45
PRM,2004-03-16T00:00:00Z,0.69,22
PRM,2004-03-23T00:00:00Z,0.61,46
PRM,2004-03-30T00:00:00Z,0.56,95
PRM,2004-04-06T00:00:00Z,0.64,19
PRM,2004-04-13T00:00:00Z,0.71,48
PRM,2004-04-20T00:00:00Z,0.7,33
PRM,2004-04-27T00:00:00Z,0.63,20
PRM,2004-05-04T00:00:00Z,0.55,25
PRM,2004-05-11T00:00:00Z,0.58,2.5
PRM,2004-05-18T00:00:00Z,0.46,75
PRM,2004-05-25T00:00:00Z,0.39,91
PRM,2004-06-01T00:00:00Z,0.73,82
PRM,2004-06-08T00:00:00Z,0.66,58
PRM,2004-06-15T00:00:00Z,0.96,60
PRM,2004-06-22T00:00:00Z,0.73,56
PRM,2004-06-29T00:00:00Z,1.74,82
PRM,2004-07-06T00:00:00Z,0.81,55
PRM,2004-07-13T00:00:00Z,0.63,60
PRM,2004-07-20T00:00:00Z,0.68,72
PRM,2004-07-27T00:00:00Z,0.88,54
PRM,2004-08-03T00:00:00Z,0.62,62
PRM,2004-08-10T00:00:00Z,0.94,68
PRM,2004-08-17T00:00:00Z,0.6,40.01
PRM,2004-08-24T00:00:00Z,0.73,135
PRM,2004-09-01T00:00:00Z,0.64,40
PRM,2004-09-07T00:00:00Z,0.82,2.5
PRM,2004-09-14T00:00:00Z,0.64,7
PRM,2004-09-21T00:00:00Z,0.54,33
PRM,2004-09-28T00:00:00Z,0.69,75
PRM,2004-10-05T00:00:00Z,0.57,102
PRM,2004-10-12T00:00:00Z,0.67,100
PRM,2004-10-19T00:00:00Z,2.44,205
PRM,2004-10-26T00:00:00Z,1.31,60.5
PRM,2004-11-02T00:00:00Z,0.6,54
PRM,2004-11-09T00:00:00Z,0.67,34
PRM,2004-11-16T00:00:00Z,0.67,77
PRM,2004-11-23T00:00:00Z,0.73,97
PRM,2004-11-30T00:00:00Z,0.75,2.5
PRM,2004-12-07T00:00:00Z,0.38,38
PRM,2004-12-14T00:00:00Z,0.59,68
PRM,2004-12-21T00:00:00Z,0.51,72
PRM,2004-12-28T00:00:00Z,0.6,94
PRM,2005-01-04T00:00:00Z,0.77,99
PRM,2005-01-11T00:00:00Z,0.56,94.2
PRM,2005-01-18T00:00:00Z,0.5,95.84
PRM,2005-01-25T00:00:00Z,0.5,94.26
PRM,2005-02-01T00:00:00Z,0.49,80.33
PRM,2005-02-08T00:00:00Z,0.51,69.54
PRM,2005-02-15T00:00:00Z,0.5,83.89
PRM,2005-02-22T00:00:00Z,0.57,52.34
PRM,2005-03-01T00:00:00Z,0.61,49.35
PRM,2005-03-08T00:00:00Z,0.62,40.53
PRM,2005-03-15T00:00:00Z,0.63,56.97
PRM,2005-03-22T00:00:00Z,0.72,88.12
PRM,2005-03-29T00:00:00Z,0.65,81.8
PRM,2005-04-05T00:00:00Z,0.71,71.55
PRM,2005-04-12T00:00:00Z,0.56,120.68
PRM,2005-04-19T00:00:00Z,0.67,54.86
PRM,2005-04-26T00:00:00Z,0.68,47
PRM,2005-05-03T00:00:00Z,0.59,49
PRM,2005-05-10T00:00:00Z,0.66,46
PRM,2005-05-17T00:00:00Z,0.52,78
PRM,2005-05-24T00:00:00Z,0.47,101
PRM,2005-05-31T00:00:00Z,0.82,59
PRM,2005-06-07T00:00:00Z,0.6,47
PRM,2005-06-14T00:00:00Z,0.71,54
PRM,2005-06-21T00:00:00Z,0.81,63
PRM,2005-06-28T00:00:00Z,0.66,21
PRM,2005-07-05T00:00:00Z,0.62,74.25
PRM,2005-07-12T00:00:00Z,0.43,44.9
PRM,2005-07-19T00:00:00Z,0.76,80.39
PRM,2005-07-26T00:00:00Z,0.57,52.87
PRM,2005-08-02T00:00:00Z,0.43,73.9
PRM,2005-08-09T00:00:00Z,0.58,54.9
PRM,2005-08-16T00:00:00Z,0.51,2.5
PRM,2005-08-23T00:00:00Z,0.69,64.11
PRM,2005-08-30T00:00:00Z,0.66,48.24
PRM,2005-09-06T00:00:00Z,0.67,46.4
PRM,2005-09-13T00:00:00Z,0.65,53.27
PRM,2005-09-20T00:00:00Z,0.5,70.05
PRM,2005-09-27T00:00:00Z,0.55,52.24
PRM,2005-10-04T00:00:00Z,0.65,89.65
PRM,2005-10-11T00:00:00Z,0.45,77.96
PRM,2005-10-18T00:00:00Z,0.63,69.18
PRM,2005-10-25T00:00:00Z,0.62,75.26
PRM,2005-11-01T00:00:00Z,0.58,64.21
PRM,2005-11-08T00:00:00Z,0.63,2.5
PRM,2005-11-15T00:00:00Z,0.46,46.12
PRM,2005-11-22T00:00:00Z,0.51,86.93
PRM,2005-11-29T00:00:00Z,0.5,83.6
PRM,2005-12-06T00:00:00Z,0.5,2.5
PRM,2005-12-13T00:00:00Z,0.51,88.22
PRM,2005-12-20T00:00:00Z,0.56,55.68
PRM,2005-12-27T00:00:00Z,0.55,82.37
PRM,2006-01-03T00:00:00Z,0.57,62.98
PRM,2006-01-10T00:00:00Z,0.59,60.72
PRM,2006-01-17T00:00:00Z,0.5,81.7
PRM,2006-01-24T00:00:00Z,0.5,71.42
PRM,2006-01-31T00:00:00Z,0.55,76.45
PRM,2006-02-07T00:00:00Z,0.52,62.13
PRM,2006-02-14T00:00:00Z,0.54,83.81
PRM,2006-02-21T00:00:00Z,0.54,54.75
PRM,2006-02-28T00:00:00Z,0.63,69.85
PRM,2006-03-07T00:00:00Z,0.66,104.06
PRM,2006-03-14T00:00:00Z,0.58,56.6
PRM,2006-03-21T00:00:00Z,0.62,61.39
PRM,2006-03-28T00:00:00Z,0.6,70.25
PRM,2006-04-04T00:00:00Z,0.58,49.6
PRM,2006-04-11T00:00:00Z,0.59,45.68
PRM,2006-04-18T00:00:00Z,0.67,31.3
PRM,2006-04-25T00:00:00Z,0.67,39.01
PRM,2006-05-02T00:00:00Z,0.63,29.94
PRM,2006-05-09T00:00:00Z,0.53,47.85
PRM,2006-05-16T00:00:00Z,0.58,32.69
PRM,2006-05-23T00:00:00Z,0.76,111.44
PRM,2006-05-30T00:00:00Z,0.62,43.8
PRM,2006-06-06T00:00:00Z,0.66,38.34
PRM,2006-06-13T00:00:00Z,0.83,2.5
PRM,2006-06-20T00:00:00Z,0.62,43.99
PRM,2006-06-27T00:00:00Z,0.67,63.59
PRM,2006-07-05T00:00:00Z,0.61,70.39
PRM,2006-07-11T00:00:00Z,0.56,88.31
PRM,2006-07-18T00:00:00Z,0.62,59.96
PRM,2006-07-26T00:00:00Z,0.66,104.34
PRM,2006-08-01T00:00:00Z,0.66,66.57
PRM,2006-08-08T00:00:00Z,0.58,56.55
PRM,2006-08-15T00:00:00Z,0.62,87
PRM,2006-08-22T00:00:00Z,0.7,54.07
PRM,2006-08-29T00:00:00Z,0.63,67.66
PRM,2006-09-05T00:00:00Z,0.61,2.5
PRM,2006-09-12T00:00:00Z,0.59,23.21
PRM,2006-09-19T00:00:00Z,0.69,62.1
PRM,2006-09-26T00:00:00Z,0.63,2.5
PRM,2006-10-03T00:00:00Z,0.61,35.81
PRM,2006-10-10T00:00:00Z,0.59,45.86
PRM,2006-10-17T00:00:00Z,0.66,73.7
PRM,2006-10-24T00:00:00Z,0.67,35.83
PRM,2006-10-31T00:00:00Z,0.63,63.77
PRM,2006-11-07T00:00:00Z,0.65,72.09
PRM,2006-11-14T00:00:00Z,0.54,95.26
PRM,2006-11-21T00:00:00Z,0.69,52.27
PRM,2006-11-28T00:00:00Z,0.6,109.28
PRM,2006-12-05T00:00:00Z,0.55,75.04
PRM,2006-12-12T00:00:00Z,0.68,46.51
PRM,2006-12-19T00:00:00Z,0.67,92.06
PRM,2006-12-26T00:00:00Z,0.66,79.05
PRM,2007-01-02T00:00:00Z,0.69,102.58
PRM,2007-01-09T00:00:00Z,0.61,72.14
PRM,2007-01-16T00:00:00Z,0.64,72.53
PRM,2007-01-23T00:00:00Z,0.64,87.36
PRM,2007-01-30T00:00:00Z,0.65,92.42
PRM,2007-02-06T00:00:00Z,0.71,68.2
PRM,2007-02-13T00:00:00Z,0.7,85.33
PRM,2007-02-20T00:00:00Z,0.74,159.84
PRM,2007-02-27T00:00:00Z,0.74,97.52
PRM,2007-03-06T00:00:00Z,0.69,59.43
PRM,2007-03-13T00:00:00Z,0.75,75.69
PRM,2007-03-20T00:00:00Z,0.76,34
PRM,2007-03-27T00:00:00Z,0.67,18.89
PRM,2007-04-03T00:00:00Z,0.61,21.89
PRM,2007-04-10T00:00:00Z,0.7,23.28
PRM,2007-04-17T00:00:00Z,0.78,37.91
PRM,2007-04-24T00:00:00Z,0.48,2.5
PRM,2007-05-01T00:00:00Z,0.52,156.74
PRM,2007-05-08T00:00:00Z,0.67,41.5
PRM,2007-05-15T00:00:00Z,0.66,31.55
PRM,2007-05-22T00:00:00Z,0.74,35.38
PRM,2007-05-29T00:00:00Z,0.75,30.36
PRM,2007-06-05T00:00:00Z,0.75,27.56
PRM,2007-06-12T00:00:00Z,0.6,26.31
PRM,2007-06-19T00:00:00Z,0.68,2.5
PRM,2007-06-26T00:00:00Z,0.52,2.5
PRM,2007-07-03T00:00:00Z,0.75,64.33
PRM,2007-07-10T00:00:00Z,0.72,82.36
PRM,2007-07-17T00:00:00Z,0.67,24.91
PRM,2007-07-24T00:00:00Z,0.6,12.34
PRM,2007-07-31T00:00:00Z,0.66,54.94
PRM,2007-08-07T00:00:00Z,0.73,55.92
PRM,2007-08-14T00:00:00Z,0.67,43.91
PRM,2007-08-21T00:00:00Z,0.69,36.5
PRM,2007-08-28T00:00:00Z,0.66,39.83
PRM,2007-09-04T00:00:00Z,0.67,61.89
PRM,2007-09-11T00:00:00Z,0.68,65.2
PRM,2007-09-18T00:00:00Z,0.59,64.66
PRM,2007-09-25T00:00:00Z,0.56,78.42
PRM,2007-10-02T00:00:00Z,0.52,68.76
PRM,2007-10-09T00:00:00Z,0.6,83.34
PRM,2007-10-16T00:00:00Z,0.37,188.97
PRM,2007-10-23T00:00:00Z,0.61,56.51
PRM,2007-10-30T00:00:00Z,0.49,80.19
PRM,2007-11-06T00:00:00Z,0.56,128.21
PRM,2007-11-13T00:00:00Z,0.52,221.28
